ticket_id,ticket_number,customer_id,subscription_id,opened_at,resolved_at,status,category,priority,channel,assignee,first_response_hours,csat_score
1869,TCK-001869,182,188,2023-09-16,2023-09-17,closed,feature_request,low,email,emma.cole,8,
1870,TCK-001870,182,188,2025-10-12,2025-10-12,solved,bug,medium,in_app,marcus.holm,1,
1871,TCK-001871,182,188,2025-07-02,2025-07-02,solved,bug,high,in_app,marcus.holm,1,
1872,TCK-001872,182,188,2025-06-23,2025-06-23,solved,feature_request,low,email,ava.nguyen,1,5
1873,TCK-001873,183,189,2023-06-15,2023-06-15,solved,bug,medium,email,priya.shah,1,
1874,TCK-001874,183,189,2023-12-31,2023-12-31,closed,how_to,low,email,marcus.holm,1,4
1875,TCK-001875,183,189,2024-10-15,2024-10-16,solved,billing,medium,email,priya.shah,5,
1876,TCK-001876,183,189,2024-06-06,2024-06-06,solved,bug,medium,chat,ava.nguyen,1,
1877,TCK-001877,183,189,2024-07-07,2024-07-07,solved,feature_request,low,in_app,priya.shah,1,
1878,TCK-001878,183,189,2025-01-29,2025-01-29,solved,how_to,medium,email,jonas.becker,1,
1879,TCK-001879,183,189,2025-10-28,2025-10-28,closed,billing,high,in_app,jonas.becker,1,
1880,TCK-001880,183,189,2023-04-15,2023-04-15,solved,billing,low,in_app,priya.shah,1,5
1881,TCK-001881,183,189,2024-06-13,2024-06-13,solved,feature_request,medium,email,jonas.becker,1,4
1882,TCK-001882,183,189,2023-06-02,2023-06-02,closed,billing,low,chat,marcus.holm,2,5
1883,TCK-001883,183,189,2023-10-22,2023-10-24,solved,bug,low,email,emma.cole,8,
1884,TCK-001884,183,189,2025-03-28,2025-03-28,solved,how_to,medium,email,priya.shah,1,
1885,TCK-001885,183,189,2024-03-15,2024-03-15,solved,how_to,medium,email,ava.nguyen,1,2
1886,TCK-001886,183,189,2024-07-30,2024-07-30,solved,how_to,low,email,priya.shah,4,
1887,TCK-001887,183,189,2026-03-11,2026-03-11,closed,how_to,low,chat,priya.shah,2,
1888,TCK-001888,183,189,2023-10-14,,open,bug,medium,chat,priya.shah,8,
1889,TCK-001889,183,189,2024-06-10,2024-06-10,solved,billing,low,email,priya.shah,1,2
1890,TCK-001890,183,189,2025-10-01,2025-10-01,solved,feature_request,medium,email,jonas.becker,4,
1891,TCK-001891,183,189,2025-04-21,2025-04-21,solved,how_to,medium,in_app,priya.shah,1,
1892,TCK-001892,183,189,2024-09-24,2024-09-24,closed,onboarding,medium,email,ava.nguyen,1,
1893,TCK-001893,183,189,2025-09-22,2025-09-22,solved,how_to,medium,in_app,emma.cole,1,5
1894,TCK-001894,183,189,2024-11-13,2024-11-14,solved,bug,low,email,jonas.becker,9,
1895,TCK-001895,183,189,2026-06-07,2026-06-07,solved,billing,medium,in_app,jonas.becker,2,4
1896,TCK-001896,183,189,2026-02-26,2026-02-26,solved,bug,medium,email,emma.cole,1,5
1897,TCK-001897,183,189,2025-04-28,2025-04-28,closed,onboarding,high,in_app,emma.cole,1,
1898,TCK-001898,183,189,2026-05-17,2026-05-17,solved,how_to,medium,email,priya.shah,5,
1899,TCK-001899,183,189,2025-03-17,2025-03-17,closed,bug,urgent,in_app,jonas.becker,1,
1900,TCK-001900,183,189,2023-09-22,2023-09-24,solved,how_to,low,chat,jonas.becker,15,
1901,TCK-001901,183,189,2024-07-26,2024-07-26,solved,bug,medium,in_app,ava.nguyen,4,2
1902,TCK-001902,183,189,2024-02-27,2024-02-27,solved,billing,medium,email,priya.shah,1,
1903,TCK-001903,183,189,2023-05-20,2023-05-20,solved,bug,high,in_app,priya.shah,1,
1904,TCK-001904,183,189,2025-06-19,2025-06-19,solved,feature_request,low,email,jonas.becker,1,4
1905,TCK-001905,183,189,2024-02-09,2024-02-09,solved,bug,medium,in_app,ava.nguyen,5,
1906,TCK-001906,183,189,2024-07-31,2024-07-31,solved,bug,high,email,priya.shah,4,
1907,TCK-001907,183,189,2024-02-26,2024-02-26,solved,how_to,low,email,jonas.becker,4,
1908,TCK-001908,183,189,2024-11-28,2024-11-28,solved,feature_request,low,in_app,jonas.becker,1,5
1909,TCK-001909,183,189,2024-08-18,2024-08-18,closed,bug,medium,email,emma.cole,1,
1910,TCK-001910,183,189,2023-03-28,2023-03-28,solved,how_to,medium,email,ava.nguyen,6,
1911,TCK-001911,183,189,2026-04-09,2026-04-10,solved,onboarding,low,in_app,ava.nguyen,10,
1912,TCK-001912,183,189,2026-02-27,,open,how_to,medium,phone,ava.nguyen,2,
1913,TCK-001913,183,189,2023-08-07,2023-08-07,solved,feature_request,medium,email,ava.nguyen,1,
1914,TCK-001914,183,189,2024-12-24,2024-12-24,solved,bug,medium,email,ava.nguyen,1,
1915,TCK-001915,183,189,2023-06-03,2023-06-03,solved,onboarding,urgent,email,jonas.becker,3,5
1916,TCK-001916,183,189,2024-09-23,2024-09-23,solved,bug,low,phone,jonas.becker,1,5
1917,TCK-001917,183,189,2026-02-21,,open,outage,urgent,chat,unassigned,2,
1918,TCK-001918,183,189,2026-05-09,2026-05-09,solved,billing,medium,email,marcus.holm,2,5
1919,TCK-001919,183,189,2024-03-04,2024-03-04,solved,onboarding,high,in_app,marcus.holm,1,
1920,TCK-001920,183,189,2023-08-29,2023-08-29,closed,how_to,medium,in_app,ava.nguyen,1,
1921,TCK-001921,183,189,2024-01-31,2024-01-31,solved,feature_request,high,email,priya.shah,1,2
1922,TCK-001922,183,189,2024-04-24,2024-04-24,closed,bug,low,chat,jonas.becker,1,3
1923,TCK-001923,183,189,2023-12-19,2023-12-19,solved,feature_request,medium,email,emma.cole,3,
1924,TCK-001924,183,189,2026-04-19,2026-04-19,solved,outage,urgent,in_app,emma.cole,1,
1925,TCK-001925,184,190,2024-10-09,2024-10-09,solved,feature_request,medium,in_app,jonas.becker,1,
1926,TCK-001926,185,191,2026-03-26,2026-03-26,closed,onboarding,medium,chat,emma.cole,5,2
1927,TCK-001927,185,191,2026-07-15,2026-07-15,solved,how_to,high,email,emma.cole,1,3
1928,TCK-001928,185,191,2025-05-18,2025-05-18,solved,billing,low,email,marcus.holm,1,
1929,TCK-001929,185,191,2026-07-08,2026-07-08,solved,bug,urgent,email,ava.nguyen,2,
1930,TCK-001930,185,191,2026-02-01,2026-02-02,solved,how_to,medium,in_app,marcus.holm,5,
1931,TCK-001931,185,191,2025-02-28,2025-02-28,solved,outage,high,in_app,jonas.becker,1,2
1932,TCK-001932,185,191,2024-12-20,2024-12-20,solved,how_to,low,chat,ava.nguyen,1,4
1933,TCK-001933,185,191,2025-11-13,,open,billing,medium,in_app,unassigned,24,
1934,TCK-001934,185,191,2026-07-08,2026-07-08,solved,bug,medium,email,priya.shah,1,
1935,TCK-001935,185,191,2026-01-17,2026-01-17,solved,feature_request,high,email,marcus.holm,2,
1936,TCK-001936,185,191,2026-07-24,2026-07-24,closed,bug,urgent,email,marcus.holm,1,
1937,TCK-001937,185,191,2025-09-10,,open,bug,medium,email,jonas.becker,8,
1938,TCK-001938,185,191,2025-01-16,2025-01-16,solved,feature_request,high,email,ava.nguyen,1,
1939,TCK-001939,185,191,2026-01-26,,open,how_to,low,email,unassigned,,
1940,TCK-001940,185,191,2025-08-13,2025-08-13,solved,how_to,medium,email,priya.shah,3,
1941,TCK-001941,185,191,2026-07-18,2026-07-18,solved,how_to,high,in_app,marcus.holm,3,
1942,TCK-001942,185,191,2025-04-01,2025-04-01,closed,how_to,low,email,emma.cole,1,
1943,TCK-001943,185,191,2026-03-17,2026-03-17,solved,feature_request,high,email,priya.shah,1,
1944,TCK-001944,185,191,2025-04-11,2025-04-11,solved,how_to,high,in_app,jonas.becker,1,4
1945,TCK-001945,185,191,2025-12-07,2025-12-07,solved,billing,low,phone,jonas.becker,1,
1946,TCK-001946,185,191,2025-04-29,2025-04-30,solved,how_to,low,chat,marcus.holm,9,4
1947,TCK-001947,185,191,2025-06-04,2025-06-04,solved,feature_request,medium,phone,ava.nguyen,1,2
1948,TCK-001948,185,191,2024-12-03,2024-12-03,closed,onboarding,high,chat,jonas.becker,1,5
1949,TCK-001949,185,191,2025-12-26,2025-12-26,solved,onboarding,high,email,jonas.becker,1,
1950,TCK-001950,185,191,2025-10-01,2025-10-01,closed,bug,urgent,in_app,jonas.becker,1,
1951,TCK-001951,185,191,2025-07-16,2025-07-16,solved,billing,medium,in_app,ava.nguyen,2,3
1952,TCK-001952,185,191,2025-05-27,2025-05-27,solved,bug,urgent,chat,jonas.becker,1,4
1953,TCK-001953,185,191,2026-01-06,2026-01-06,solved,feature_request,medium,in_app,marcus.holm,3,
1954,TCK-001954,185,191,2026-04-17,2026-04-17,closed,bug,medium,in_app,emma.cole,2,
1955,TCK-001955,185,191,2025-03-14,2025-03-14,closed,feature_request,medium,in_app,priya.shah,1,
1956,TCK-001956,185,191,2026-02-02,2026-02-03,solved,feature_request,medium,chat,priya.shah,7,3
1957,TCK-001957,185,191,2025-09-19,2025-09-19,solved,how_to,low,in_app,emma.cole,3,
1958,TCK-001958,185,191,2025-12-02,2025-12-02,solved,feature_request,medium,chat,jonas.becker,1,4
1959,TCK-001959,185,191,2025-08-22,2025-08-22,closed,outage,high,email,priya.shah,1,
1960,TCK-001960,185,191,2024-11-10,2024-11-10,solved,bug,medium,in_app,priya.shah,1,3
1961,TCK-001961,185,191,2025-11-26,2025-11-26,solved,how_to,high,email,emma.cole,1,1
1962,TCK-001962,185,191,2026-08-22,2026-08-24,solved,feature_request,medium,in_app,priya.shah,5,3
1963,TCK-001963,185,191,2025-03-17,2025-03-17,closed,bug,medium,in_app,emma.cole,1,
1964,TCK-001964,185,191,2026-04-18,2026-04-20,solved,how_to,medium,in_app,marcus.holm,11,
1965,TCK-001965,185,191,2024-12-16,2024-12-16,closed,how_to,low,in_app,priya.shah,1,4
1966,TCK-001966,185,191,2025-09-26,2025-09-26,solved,billing,low,in_app,priya.shah,2,2
1967,TCK-001967,185,191,2025-02-09,2025-02-09,solved,how_to,urgent,email,jonas.becker,2,
1968,TCK-001968,185,191,2025-07-13,2025-07-13,closed,how_to,medium,email,emma.cole,1,3
1969,TCK-001969,185,191,2026-07-31,2026-07-31,solved,how_to,low,chat,marcus.holm,1,5
1970,TCK-001970,185,191,2024-11-13,2024-11-13,solved,onboarding,high,in_app,jonas.becker,1,1
1971,TCK-001971,185,191,2025-05-02,2025-05-02,solved,bug,medium,in_app,emma.cole,2,
1972,TCK-001972,185,191,2026-04-01,2026-04-01,closed,billing,low,email,emma.cole,1,
1973,TCK-001973,185,191,2026-08-22,2026-08-23,solved,feature_request,low,email,emma.cole,4,
1974,TCK-001974,185,191,2025-09-04,2025-09-04,solved,feature_request,medium,email,marcus.holm,4,
1975,TCK-001975,185,191,2026-02-09,2026-02-09,solved,onboarding,low,phone,ava.nguyen,3,
1976,TCK-001976,185,191,2025-11-18,2025-11-18,solved,outage,high,chat,ava.nguyen,1,1
1977,TCK-001977,186,192,2026-04-04,2026-04-04,solved,how_to,urgent,email,marcus.holm,1,
1978,TCK-001978,187,193,2025-10-10,2025-10-10,solved,how_to,medium,in_app,marcus.holm,1,5
1979,TCK-001979,187,193,2025-10-25,2025-10-25,solved,feature_request,medium,email,priya.shah,4,3
1980,TCK-001980,187,193,2025-11-16,2025-11-18,solved,how_to,medium,chat,marcus.holm,13,
1981,TCK-001981,187,193,2025-06-02,2025-06-02,solved,how_to,low,email,ava.nguyen,1,
1982,TCK-001982,187,193,2025-05-12,2025-05-12,solved,billing,medium,phone,emma.cole,2,
1983,TCK-001983,187,193,2025-12-24,2025-12-24,solved,bug,medium,email,ava.nguyen,1,
1984,TCK-001984,187,193,2025-11-29,2025-11-30,solved,how_to,low,phone,emma.cole,8,5
1985,TCK-001985,187,193,2026-02-03,2026-02-03,solved,billing,low,phone,priya.shah,1,
1986,TCK-001986,187,193,2025-04-19,2025-04-19,solved,feature_request,high,email,emma.cole,1,
1987,TCK-001987,187,193,2026-07-01,2026-07-01,closed,how_to,medium,email,priya.shah,1,5
1988,TCK-001988,187,193,2025-12-24,2025-12-25,solved,bug,low,email,emma.cole,7,
1989,TCK-001989,187,193,2025-04-13,2025-04-13,solved,outage,urgent,phone,jonas.becker,4,2
1990,TCK-001990,187,193,2025-11-30,2025-12-03,solved,bug,medium,phone,priya.shah,13,
1991,TCK-001991,188,194,2026-05-05,,open,how_to,high,chat,jonas.becker,4,
1992,TCK-001992,188,194,2026-05-15,2026-05-15,closed,billing,low,email,priya.shah,5,
1993,TCK-001993,188,194,2026-02-13,,open,bug,low,email,priya.shah,4,
1994,TCK-001994,188,194,2026-06-24,2026-06-24,closed,onboarding,low,email,marcus.holm,2,5
1995,TCK-001995,189,195,2024-05-19,2024-05-19,closed,onboarding,low,email,ava.nguyen,1,
1996,TCK-001996,189,195,2025-05-24,2025-05-24,solved,feature_request,medium,chat,emma.cole,1,
1997,TCK-001997,189,195,2026-07-17,2026-07-18,solved,how_to,medium,chat,marcus.holm,6,4
1998,TCK-001998,189,195,2023-10-24,2023-10-24,closed,how_to,urgent,email,priya.shah,1,
1999,TCK-001999,189,195,2026-01-27,,open,bug,medium,email,unassigned,,
2000,TCK-002000,189,195,2023-09-11,,open,bug,low,email,jonas.becker,,
2001,TCK-002001,189,195,2023-09-16,2023-09-16,solved,bug,medium,email,jonas.becker,1,3
2002,TCK-002002,189,195,2025-04-06,,open,outage,urgent,email,jonas.becker,24,
2003,TCK-002003,189,195,2026-04-19,2026-04-19,solved,bug,low,email,jonas.becker,1,3
2004,TCK-002004,189,195,2025-08-09,2025-08-09,solved,how_to,medium,in_app,ava.nguyen,1,
2005,TCK-002005,189,195,2024-03-27,2024-03-27,solved,bug,urgent,in_app,emma.cole,1,
2006,TCK-002006,189,195,2024-07-04,2024-07-05,solved,how_to,low,chat,priya.shah,11,4
2007,TCK-002007,189,195,2023-12-02,2023-12-02,solved,how_to,high,in_app,ava.nguyen,1,5
2008,TCK-002008,189,195,2024-06-02,2024-06-02,closed,feature_request,high,email,marcus.holm,1,
2009,TCK-002009,189,195,2025-09-11,2025-09-11,solved,how_to,medium,email,emma.cole,3,2
2010,TCK-002010,189,195,2025-12-24,2025-12-24,closed,how_to,medium,email,marcus.holm,1,
2011,TCK-002011,189,195,2023-10-24,2023-10-24,solved,how_to,high,in_app,emma.cole,1,
2012,TCK-002012,189,195,2025-04-19,2025-04-19,closed,feature_request,urgent,email,ava.nguyen,1,4
2013,TCK-002013,189,195,2024-08-14,2024-08-14,solved,feature_request,high,email,emma.cole,1,5
2014,TCK-002014,189,195,2024-04-21,2024-04-21,solved,billing,medium,in_app,ava.nguyen,1,4
2015,TCK-002015,189,195,2023-11-11,2023-11-11,solved,feature_request,high,in_app,ava.nguyen,1,5
2016,TCK-002016,189,195,2026-05-14,2026-05-14,solved,billing,low,email,priya.shah,1,
2017,TCK-002017,189,195,2024-11-30,2024-11-30,solved,bug,medium,email,jonas.becker,1,5
2018,TCK-002018,189,195,2024-02-06,2024-02-08,solved,feature_request,medium,email,priya.shah,12,
2019,TCK-002019,189,195,2026-04-16,2026-04-17,solved,bug,low,in_app,marcus.holm,4,
2020,TCK-002020,189,195,2024-05-12,2024-05-12,solved,billing,high,in_app,emma.cole,1,4
2021,TCK-002021,189,195,2025-10-01,2025-10-01,solved,bug,high,in_app,emma.cole,1,2
2022,TCK-002022,189,195,2024-02-01,2024-02-01,solved,onboarding,low,chat,emma.cole,1,5
2023,TCK-002023,189,195,2024-12-01,2024-12-01,solved,outage,urgent,in_app,marcus.holm,2,
2024,TCK-002024,189,195,2025-06-19,2025-06-19,closed,how_to,medium,email,marcus.holm,3,
2025,TCK-002025,190,196,2025-01-03,2025-01-04,closed,feature_request,medium,chat,ava.nguyen,8,3
2026,TCK-002026,190,196,2025-01-28,2025-01-28,closed,how_to,low,in_app,emma.cole,6,5
2027,TCK-002027,190,196,2025-01-18,2025-01-18,solved,billing,high,chat,marcus.holm,3,5
2028,TCK-002028,191,197,2025-05-16,2025-05-18,solved,how_to,medium,email,ava.nguyen,12,
2029,TCK-002029,192,198,2024-03-02,2024-03-02,solved,feature_request,high,in_app,ava.nguyen,2,5
2030,TCK-002030,192,198,2024-02-26,2024-02-27,solved,billing,medium,email,ava.nguyen,8,
2031,TCK-002031,192,198,2024-03-10,2024-03-10,solved,bug,high,email,emma.cole,1,
2032,TCK-002032,192,198,2024-03-22,2024-03-22,solved,bug,low,in_app,marcus.holm,3,5
2033,TCK-002033,192,198,2024-02-16,2024-02-16,closed,bug,high,email,priya.shah,1,
2034,TCK-002034,192,198,2024-05-24,2024-05-24,closed,feature_request,medium,in_app,marcus.holm,1,
2035,TCK-002035,192,198,2024-05-21,2024-05-21,closed,how_to,medium,email,ava.nguyen,3,3
2036,TCK-002036,193,199,2024-10-07,2024-10-07,solved,how_to,low,email,priya.shah,1,
2037,TCK-002037,193,199,2024-09-21,2024-09-21,solved,how_to,low,chat,marcus.holm,1,
2038,TCK-002038,193,199,2025-03-23,2025-03-23,solved,how_to,medium,email,ava.nguyen,1,
2039,TCK-002039,193,199,2025-01-14,2025-01-15,solved,how_to,medium,in_app,marcus.holm,4,
2040,TCK-002040,193,199,2024-12-30,2024-12-30,solved,onboarding,medium,email,jonas.becker,1,3
2041,TCK-002041,193,199,2025-01-31,2025-01-31,solved,onboarding,medium,in_app,jonas.becker,2,4
2042,TCK-002042,194,200,2023-01-14,2023-01-14,solved,bug,medium,email,jonas.becker,1,4
2043,TCK-002043,194,201,2026-02-04,2026-02-06,closed,bug,medium,in_app,ava.nguyen,9,4
2044,TCK-002044,194,201,2026-01-19,2026-01-19,solved,how_to,medium,email,ava.nguyen,1,
2045,TCK-002045,194,,2025-10-07,2025-10-07,closed,how_to,high,chat,ava.nguyen,1,4
2046,TCK-002046,194,200,2024-02-22,,open,bug,low,in_app,priya.shah,2,
2047,TCK-002047,194,,2025-10-09,2025-10-09,solved,how_to,medium,email,emma.cole,3,
2048,TCK-002048,194,200,2025-02-27,2025-02-27,solved,onboarding,low,in_app,jonas.becker,2,4
2049,TCK-002049,194,201,2026-01-25,2026-01-25,closed,bug,urgent,in_app,jonas.becker,1,
2050,TCK-002050,194,200,2025-04-23,2025-04-23,solved,outage,urgent,in_app,marcus.holm,1,5
2051,TCK-002051,194,200,2023-09-27,2023-09-27,closed,feature_request,medium,in_app,ava.nguyen,1,
2052,TCK-002052,194,,2025-07-12,2025-07-12,solved,how_to,medium,chat,emma.cole,3,5
2053,TCK-002053,194,200,2023-07-19,2023-07-19,solved,bug,low,email,ava.nguyen,1,
2054,TCK-002054,194,200,2024-09-14,2024-09-14,solved,bug,medium,in_app,ava.nguyen,3,4
2055,TCK-002055,194,,2025-06-03,2025-06-03,solved,bug,low,chat,marcus.holm,1,
2056,TCK-002056,194,201,2026-06-06,2026-06-06,solved,how_to,high,email,emma.cole,1,5
2057,TCK-002057,194,200,2023-03-25,2023-03-25,closed,feature_request,medium,in_app,ava.nguyen,3,
2058,TCK-002058,194,,2025-05-29,2025-05-29,closed,how_to,medium,in_app,marcus.holm,1,
2059,TCK-002059,194,200,2024-01-08,2024-01-08,closed,how_to,low,in_app,priya.shah,1,
2060,TCK-002060,194,,2025-11-22,2025-11-22,closed,bug,low,chat,emma.cole,2,5
2061,TCK-002061,194,200,2023-07-20,2023-07-20,solved,how_to,urgent,in_app,marcus.holm,1,
2062,TCK-002062,194,200,2023-11-28,2023-11-29,closed,how_to,medium,in_app,jonas.becker,9,
2063,TCK-002063,194,200,2024-05-30,2024-05-30,solved,bug,low,in_app,priya.shah,1,
2064,TCK-002064,194,201,2026-02-17,2026-02-17,solved,bug,low,in_app,emma.cole,2,
2065,TCK-002065,194,,2025-10-14,2025-10-14,solved,how_to,medium,in_app,marcus.holm,1,4
2066,TCK-002066,194,200,2025-01-07,2025-01-07,solved,bug,low,email,priya.shah,1,3
2067,TCK-002067,194,200,2024-01-12,2024-01-12,solved,onboarding,low,chat,ava.nguyen,1,
2068,TCK-002068,194,200,2023-04-27,2023-04-27,solved,how_to,medium,email,ava.nguyen,1,
2069,TCK-002069,194,200,2024-11-17,2024-11-18,solved,billing,low,chat,ava.nguyen,10,
2070,TCK-002070,194,200,2024-08-18,2024-08-18,solved,onboarding,medium,email,emma.cole,2,
2071,TCK-002071,194,201,2026-01-28,2026-01-28,solved,onboarding,medium,in_app,marcus.holm,1,3
2072,TCK-002072,194,200,2024-05-25,2024-05-25,solved,how_to,medium,email,jonas.becker,1,
2073,TCK-002073,194,201,2026-01-03,,open,how_to,low,in_app,marcus.holm,24,
2074,TCK-002074,194,201,2026-06-04,2026-06-04,closed,how_to,medium,in_app,emma.cole,1,5
2075,TCK-002075,194,200,2023-07-07,2023-07-07,closed,feature_request,medium,email,emma.cole,1,
2076,TCK-002076,194,,2025-07-07,2025-07-07,solved,how_to,high,chat,jonas.becker,1,
2077,TCK-002077,194,201,2026-05-26,2026-05-26,solved,how_to,medium,email,priya.shah,1,
2078,TCK-002078,194,201,2026-05-14,2026-05-14,solved,how_to,low,email,emma.cole,1,
2079,TCK-002079,194,,2025-05-15,2025-05-15,closed,onboarding,urgent,email,ava.nguyen,1,5
2080,TCK-002080,194,200,2023-03-12,2023-03-12,solved,bug,medium,email,ava.nguyen,1,
2081,TCK-002081,194,200,2023-10-23,2023-10-23,closed,feature_request,high,email,marcus.holm,1,3
2082,TCK-002082,194,200,2025-02-15,2025-02-15,solved,feature_request,medium,email,jonas.becker,1,5
2083,TCK-002083,194,,2025-12-19,2025-12-19,solved,outage,urgent,chat,marcus.holm,1,3
2084,TCK-002084,194,200,2024-07-26,2024-07-26,solved,how_to,high,in_app,marcus.holm,1,1
2085,TCK-002085,194,,2025-10-19,2025-10-19,solved,bug,medium,email,jonas.becker,1,4
2086,TCK-002086,194,200,2024-05-18,2024-05-18,closed,onboarding,high,in_app,emma.cole,1,5
2087,TCK-002087,194,200,2023-05-23,2023-05-23,solved,how_to,medium,email,emma.cole,3,4
2088,TCK-002088,194,,2025-05-17,2025-05-17,solved,onboarding,high,email,priya.shah,1,
2089,TCK-002089,194,200,2023-07-10,2023-07-11,closed,feature_request,low,email,priya.shah,2,4
2090,TCK-002090,194,200,2024-08-28,2024-08-30,solved,feature_request,medium,in_app,jonas.becker,4,
2091,TCK-002091,194,200,2023-05-19,2023-05-19,solved,how_to,medium,email,marcus.holm,1,4
2092,TCK-002092,194,200,2024-11-18,2024-11-18,solved,feature_request,medium,chat,marcus.holm,6,2
2093,TCK-002093,194,200,2024-02-02,2024-02-02,closed,onboarding,medium,in_app,jonas.becker,1,3
2094,TCK-002094,194,200,2024-08-29,2024-08-29,solved,bug,urgent,email,marcus.holm,2,
2095,TCK-002095,194,200,2023-05-15,2023-05-15,solved,bug,low,chat,emma.cole,1,
2096,TCK-002096,194,200,2023-10-31,2023-10-31,closed,how_to,medium,in_app,emma.cole,1,
2097,TCK-002097,194,200,2023-12-12,2023-12-12,solved,outage,urgent,email,emma.cole,1,
2098,TCK-002098,194,200,2025-01-29,2025-01-29,solved,billing,medium,chat,jonas.becker,3,5
2099,TCK-002099,194,200,2024-03-25,2024-03-25,solved,onboarding,high,in_app,ava.nguyen,2,
2100,TCK-002100,194,200,2024-01-04,2024-01-04,solved,billing,medium,in_app,ava.nguyen,1,5
